10min_Interval,V1,V2,V3,V4
4458,64.53761772,66.68015123,96.72480916,79.56928198
4459,68.14305184,68.11780291,109.0585435,76.06278211
4460,67.20333417,68.54329052,99.15289684,75.94641511
4461,66.60544424,66.62041065,94.97860099,78.21473644
4462,69.41593783,72.26475729,99.75993422,77.61183042
4463,68.88467159,72.10923955,97.24776358,79.45476224
4464,68.61479098,70.17412217,103.068911,77.35131727
4465,71.19543781,70.7555173,91.23109825,83.47877396
4466,68.47057182,67.75136634,95.91157944,76.64056054
4467,71.54999163,75.41421725,92.31252362,80.60432308
4468,63.20574677,77.62568865,97.64932632,76.60396979
4469,65.74108108,76.79796879,96.89588475,79.86332139
4470,79.99421001,72.75643031,100.3234076,76.47425386
4471,63.4575002,80.64042138,102.37235,79.69300052
4472,71.35226742,77.01183428,99.37977022,76.97312495
4473,61.89960806,76.52616258,86.54340964,77.26322293
4474,63.47735967,69.94050472,103.0416172,80.1423014
4475,62.58731878,75.35525796,95.27323577,73.04554664
4476,71.6189361,81.12478778,92.25045048,73.675994
4477,59.2956406,74.79513397,95.46597687,74.82589155
4478,60.99589619,69.05939116,95.52219742,78.32122056
4479,68.83325802,75.21876157,96.12412096,82.91352409
4480,65.88979898,77.75609598,91.81317561,82.80470517
4481,66.35063137,67.37991443,93.30593713,75.20262606
4482,74.1698819,74.30272539,94.77397942,84.65724119
4483,75.38352675,80.60567867,99.0011933,77.61099881
4484,68.80496882,78.83732498,95.91871108,77.38865903
4485,71.76070987,78.26437518,94.16879045,78.98384973
4486,68.1950229,76.16812353,102.1979243,77.50803162
4487,67.50325723,75.78805905,94.26991224,80.98130618
4488,69.55286441,80.10151592,83.1543544,77.83911124
4489,63.33980439,71.86226026,97.31054116,72.91971724
4490,73.1691054,76.86345546,95.87852001,71.37525675
4491,60.07466872,71.62870825,94.86273884,77.43554595
4492,75.37021103,72.79080849,96.48640232,75.74495113
4493,69.90085619,71.8538305,85.40223058,75.87522319
4494,71.87479757,73.42052041,88.17472148,79.10831157
4495,65.64033424,69.68327507,86.9594681,77.63109396
4496,65.93372229,77.23077538,93.9660267,76.03174597
4497,75.28527387,74.48684245,92.47282853,85.33266243
4498,68.30005221,70.25114757,102.4583284,76.56803935
4499,72.80054151,79.6393627,96.60024777,80.82994863
4500,67.51022063,70.82378825,91.04549242,84.80214608
4501,74.9164853,78.27408008,98.61006099,85.93376805
4502,65.71658264,78.70645412,96.8789284,74.950543
4503,69.90866255,83.12665479,96.24629542,77.83684281
4504,69.35299744,69.85355209,94.1785886,81.84615624
4505,54.19992011,83.84270637,92.95279144,84.39109751
4506,60.0070446,79.58012557,91.42873418,80.66245496
4507,63.65064738,79.71264971,97.08673612,66.58759825
4508,79.89728085,84.41586517,96.2834171,74.56466567
4509,64.04836483,78.58175884,89.80076667,79.74740181
4510,61.2801343,79.93737103,98.06973697,80.32852877
4511,72.14119348,79.97484756,89.7279187,82.44426081
4512,71.48611544,62.22401929,101.4516613,78.99117602
4513,69.74080644,75.88557995,94.75429133,75.82253828
4514,65.00599987,73.08589055,92.20264835,81.16246473
4515,60.6239817,74.31133096,98.09722194,82.93902929
4516,58.92348798,69.83853135,89.75929358,74.83203591
4517,58.41587959,73.49509927,83.18103389,77.7497014
4518,57.26073689,78.44679728,87.40520156,76.99082284
4519,65.50903995,71.06506374,92.63262784,80.20279782
4520,66.10871674,80.36154244,88.99934601,83.50944376
4521,67.28110854,76.85529535,94.35379269,84.75786049
4522,66.34925111,77.85071643,87.08831668,92.00654486
4523,66.83792776,74.2012268,86.35519139,86.07704932
4524,61.9122903,81.76935586,98.53136808,83.1336642
4525,56.75490293,88.85572572,93.6038591,73.90510172
4526,58.57395305,73.3649474,93.64102366,82.27773029
4527,61.76943521,76.04194733,97.20422658,87.50978721
4528,65.13856109,76.14355513,95.73617931,85.63930889
4529,58.59618329,78.97809706,90.66586275,94.3006406
4530,58.15044834,73.95488916,92.67873284,86.0111818
4531,70.07314564,84.94322057,90.94604033,82.16067252
4532,65.23690605,75.12388695,94.20531239,82.84307156
4533,71.53126534,71.53954133,96.64636256,84.58363388
4534,75.5918107,74.27116165,86.96333809,82.58224756
4535,63.62271786,76.09697974,88.99653208,84.29812756
4536,71.81343214,87.34791718,93.03838108,88.05549402
4537,66.61827919,81.87947615,94.14280439,89.93997589
4538,58.34490491,86.76991379,100.5738711,88.93321472
4539,59.58804915,84.20451396,91.26228382,80.24247639
4540,59.89447143,78.23861762,101.6878482,79.57535127
4541,66.43200528,79.31483621,102.9562961,82.20536107
4542,74.926282,82.99075903,90.91091198,78.20387962
4543,61.05266416,83.65058583,92.800897,77.57559407
4544,67.32402907,81.75971256,93.33667273,74.35968227
4545,68.0623646,85.33510694,96.28333669,78.34885987
4546,66.26878261,81.91290546,89.83946113,82.34184117
4547,69.27273627,91.71068269,103.3910021,82.28482326
4548,61.08301983,80.5391148,92.81984363,74.32154796
4549,78.0768996,74.69463296,99.25609965,79.79339892
4550,66.09495381,78.34204273,95.04221348,80.53305907
4551,66.92774966,83.04432283,93.34613777,78.51279452
4552,77.25041764,76.99050231,108.7066411,81.23768872
4553,65.53791172,81.41149522,100.3072281,85.28360693
4554,74.72449865,80.03715393,88.71590114,89.93472593
4555,70.96722096,81.77945407,102.4809289,86.28206566
4556,71.52653829,78.66673119,99.21265604,84.97968834
4557,67.86432408,87.26144036,89.59227723,87.98953756
4558,68.70322048,74.89373983,95.65819376,84.06109954
4559,63.18227138,82.13563126,93.83057161,85.55014292
4560,70.85101533,81.94714676,99.82720327,83.9402104
4561,68.59993162,91.07444773,97.30258832,76.02819375
4562,65.82288207,77.36976065,100.3517148,77.96201466
4563,67.76836982,79.69838591,94.34631119,79.92774759
4564,64.23531823,79.753379,97.88625813,86.76504364
4565,63.10070231,75.56250831,100.568337,83.33958344
4566,65.51607332,84.23079419,101.2269357,72.07654059
4567,71.30607659,81.71006174,99.88969559,76.48774516
4568,69.21778166,79.06848404,100.9897222,86.35746829
4569,70.65980431,72.2018804,101.6467592,78.05358091
4570,58.45081403,86.69436722,101.351169,72.96535446
4571,67.68138594,76.55532887,97.09200682,75.80280594
4572,59.74681445,73.69154756,89.90279588,80.33587119
4573,64.04742691,75.17607901,92.70113672,78.96193292
4574,63.87046056,79.45095929,96.11797925,77.07576041
4575,60.8368481,75.92632892,95.90602035,85.29245326
4576,62.92889498,79.60925083,103.2879042,79.08895449
4577,73.18011798,76.92864422,103.9459047,71.86324129
4578,66.10273545,80.47327141,101.5293808,78.37016184
4579,71.84770656,80.4338379,91.57298036,75.73922373
4580,68.66868984,77.55598005,95.40764097,70.45982483
4581,73.71824373,76.75781418,94.16838408,82.81343569
4582,65.25604627,82.00188677,106.2343613,77.11759052
4583,66.12732543,78.906533,102.3851904,72.75597675
4584,64.52457488,79.31389237,104.7028803,78.95717127
4585,61.74283179,79.43150996,101.1000156,83.95671761
4586,61.25564141,74.91503406,105.4712465,74.40920227
4587,68.68875263,89.24723059,96.63583003,83.49502137
4588,74.82926641,74.39540557,92.7410348,80.85123071
4589,63.42603869,84.74835452,92.78952933,78.82592588
4590,71.11415978,82.91905456,97.32559016,69.12199213
4591,71.6025061,78.77305139,97.68501178,83.23317888
4592,68.93604138,78.31284093,94.25828596,82.5440772
4593,67.83456301,73.61309051,98.38921985,80.0323153
4594,70.17551123,79.71695742,101.8935054,78.09488565
4595,74.27427147,68.98500914,104.8686896,82.38652946
4596,69.02718947,81.94626515,99.1869287,87.99371129
4597,72.41427065,78.01865488,97.34384831,71.98497958
4598,69.90875757,80.66417272,89.4331507,77.82459801
4599,62.95063002,86.25567128,93.97652758,84.11254855
4600,72.49485491,79.91029803,89.91886665,73.69251832
4601,67.55572191,85.02031981,90.33864293,79.14292739
4602,65.64396573,81.09828997,91.69019743,86.65162415
4603,65.20507355,80.25175152,92.64397833,79.40724945
4604,60.27335145,76.39851171,89.69148197,78.25313793
4605,67.7111741,84.83640833,98.62793613,73.75438159
4606,70.29855663,87.78806746,97.16559961,83.46300699
4607,65.97765872,69.25612232,99.55183764,72.57513513
4608,65.94753639,81.5509551,91.00259683,83.44159733
4609,68.97318382,73.2806149,94.72854871,80.22811201
4610,65.64757334,83.55280271,89.62359699,77.08127851
4611,70.53395147,70.79086585,99.51048573,90.96738741
4612,75.11006879,77.70612842,96.82512125,82.11515047
4613,67.36589153,69.58038461,92.50572244,77.75594161
4614,71.22075823,82.44776087,99.45070679,82.52060167
4615,68.39164527,68.92510469,99.24022762,77.57052789
4616,58.82378768,82.89945594,99.27277418,84.73056162
4617,64.00771111,78.89909015,88.81016163,83.6713066
4618,67.23139824,72.54778479,93.81067619,87.50202338
4619,65.90957488,79.85802584,88.62378495,85.07735598
4620,67.8127781,77.43216296,99.82957709,81.96144342
4621,65.50064646,76.46510696,83.40927291,80.51758245
4622,67.72086713,67.81705818,88.33850459,78.87154974
4623,53.82226817,69.70073162,93.44245447,83.32907228
4624,66.26915254,80.86394896,96.50836051,84.77236896
4625,61.56539383,87.3052415,101.3619794,78.58097387
4626,69.10404011,78.0865445,96.94485076,80.23811168
4627,63.22766934,72.68701918,94.29559243,88.42293164
4628,63.44628856,70.18792687,99.01842601,85.68237766
4629,61.76132447,75.55656345,99.89676727,76.22426325
4630,71.53008967,80.47086768,97.61382427,75.14878531
4631,60.80143646,71.45511026,102.117812,86.42285821
4632,59.19914294,79.87013564,93.39324301,81.59078892
4633,66.83279978,79.26885576,98.31365485,86.56853215
4634,69.75246549,69.33662806,104.901275,75.39888823
4635,65.81765219,78.1198991,93.00245788,80.88346569
4636,62.99407263,80.62099202,90.28659508,84.35264225
4637,70.75611683,70.92772604,91.49888284,87.43002355
4638,65.23116203,74.76196316,95.36025426,83.56572328
4639,68.52493009,72.80237393,86.04358029,83.09167149
4640,63.61370629,64.0517962,86.72627302,81.62713234
4641,68.00225982,76.79004895,93.94089594,81.30330944
4642,75.70924714,74.52330973,90.1844094,78.70827816
4643,63.61731357,72.16026492,94.93926452,87.77048907
4644,66.97132561,83.81910446,97.33052847,82.16453242
4645,62.66608975,76.34082599,93.89474175,75.89296531
4646,62.34302806,79.60981804,95.84430608,78.60253137
4647,70.14110559,74.12779467,93.36755566,77.27094514
4648,66.29724638,77.03374697,85.44273081,76.30297831
4649,67.79459873,81.162718,96.18972508,83.14294028
4650,63.36232251,70.83533717,96.77143454,75.34792872
4651,59.78260143,73.97751735,95.45126648,76.56942242
4652,57.2371244,61.84804805,100.598932,70.87147813
4653,69.10758022,79.15421319,100.6071771,75.86257477
4654,67.42857419,75.3476319,97.17976999,70.22601989
4655,70.27897455,69.02543269,94.06832159,74.44479105
4656,67.78997968,73.28120932,93.33543614,70.16275401
4657,62.35459003,82.96874355,86.60900356,72.92746072
4658,74.30934761,80.52843266,92.57791876,74.96819294
4659,67.12330523,73.68819575,94.70938081,85.20365877
4660,69.05265213,74.73056057,93.62113044,86.04401795
4661,71.94443173,67.67273738,92.48634235,82.4682339
4662,84.00381875,73.46969185,94.70615344,85.10765573
4663,66.36070789,69.34023906,93.46816086,76.53553196
4664,68.23265496,69.74801836,92.69823105,84.30922733
4665,70.73705341,71.9529715,98.61877349,86.6276485
4666,73.22587486,76.65299251,93.79810343,83.75669876
4667,70.61790417,58.34312821,91.16139831,78.61811897
4668,68.49836785,80.35542428,86.74327694,83.96633518
4669,69.789195,67.1018823,96.55829124,75.33919397
4670,71.78349253,64.92923801,94.88290388,80.43810679
4671,66.62225747,76.92829865,94.56475214,77.79677279
4672,65.88141445,58.66035825,83.9959461,78.4587392
4673,72.47355359,65.75972733,88.14135714,89.64640493
4674,76.81523163,68.34131547,88.54237482,84.32368673
4675,66.57120829,77.69519282,91.75189876,77.98083157
4676,74.20854296,72.16435982,93.7050896,87.99610224
4677,72.63727262,70.27939002,102.6912139,80.5006159
4678,80.01132664,70.48780997,96.40065746,82.72894438
4679,70.52552238,61.68960726,89.12347813,93.96038256
4680,73.33040444,62.50104521,100.6470003,83.29846946
4681,74.34242567,62.81066445,101.1204177,80.20364775
4682,72.37010958,68.14974178,97.11804534,85.03826054
4683,75.1787675,76.44234179,98.16712494,78.70789969
4684,75.88699388,76.79386043,89.64522609,76.43312188
4685,73.36675804,67.85862649,93.83567144,88.49429859
4686,68.15264868,64.75870365,94.81599083,87.3840067
4687,83.17249792,64.53195802,85.1143271,78.81490827
4688,69.30620996,72.99061595,87.81385109,82.30099179
4689,67.8692632,75.76538228,90.64406567,83.65910353
4690,76.04643021,69.76800333,88.50998949,87.16508309
4691,73.44309096,64.70297129,101.8558375,79.61017615
4692,76.07352619,74.68763119,91.93506044,85.5352657
4693,79.18045991,66.62960886,94.58503404,80.73340801
4694,74.98260385,67.20517059,98.46266055,75.45276783
4695,70.28959847,66.56569244,95.54290271,81.00493889
4696,67.77034324,74.76932757,100.933971,81.01363797
4697,66.75037187,66.25151294,88.2676268,75.84903511
4698,69.9054448,74.68026887,97.48213189,80.91173684
4699,75.27085282,73.61362337,90.99002071,83.47987944
4700,65.37899332,69.49453757,92.99992258,80.03758561
4701,75.98683456,71.53446533,94.68390037,84.78266311
4702,71.64837016,69.04386324,102.9461178,84.75752393
4703,74.10383964,58.8616889,88.07452322,83.45225922
4704,70.37840456,66.8052805,91.5060021,85.61118803
4705,70.36336852,65.94978791,91.40341619,84.78725271
4706,65.86012542,72.50286773,83.64942885,81.54493804
4707,70.96240415,74.19598978,97.18239009,78.29343644
4708,73.7296929,66.62610238,101.9956703,79.64879178
4709,72.91519511,75.20501337,92.03131814,86.40009801
4710,74.60281184,64.92123521,89.27185803,81.25717067
4711,68.51347357,75.13796088,102.4340313,80.72593411
4712,74.09338626,68.48995803,93.91652827,89.58294192
4713,71.6462241,67.46496618,103.8793423,80.69998322
4714,73.92351199,62.07749124,89.0978184,80.35900531
4715,74.95320544,72.55658342,95.30084949,73.55955268
4716,74.02542124,68.03215711,95.57091858,77.27829288
4717,69.4512355,67.61529671,101.857739,71.68615871
4718,70.95557135,66.59703619,101.0699798,81.69295125
4719,66.41805197,65.6777633,94.99691441,77.45700486
4720,73.47401877,65.75645134,100.1835132,81.52880079
4721,70.23106735,68.49648571,93.50848573,81.6530233
4722,71.27514723,68.11708646,95.26907166,75.46209981
4723,68.34760757,73.05830019,90.19353279,78.41814191
4724,67.35164212,80.19844984,91.88628834,80.25535641
4725,66.32373508,69.27079517,98.00824636,84.44055092
4726,71.09532871,68.39159752,87.79598575,73.89081644
4727,60.96082159,75.8474416,93.65112314,77.72834526
4728,70.94971028,68.83928481,98.86323292,82.50227535
4729,73.19675911,77.06175466,98.71482488,80.12773751
4730,62.79429416,71.12548052,89.48585692,76.01965974
4731,72.74026793,65.00297019,94.63756001,84.164534
4732,72.95018668,78.43618622,91.21479783,79.13148283
4733,66.02806954,67.5423749,92.94736199,71.30111494
4734,75.59639018,70.11470332,100.8606784,83.29181671
4735,72.41243116,68.8431205,84.93337897,78.63212734
4736,68.30722554,78.35671204,93.80159156,77.96735624
4737,71.03393182,83.06900323,96.04500506,76.09658157
4738,69.57376753,77.10731397,96.24964051,79.31451165
4739,68.1809582,77.05920639,101.6144651,79.08997282
4740,79.92927672,72.11255351,92.67344917,67.81089038
4741,70.4337513,75.97438225,97.13006208,80.36986439
4742,68.89343068,78.3070919,99.15340108,76.64058276
4743,75.42844982,70.42449589,89.05273413,83.31180737
4744,72.05019602,73.32513779,95.88712361,84.87063492
4745,69.16681585,80.62630899,92.98209789,69.70418363
4746,77.61930518,68.84932449,98.56918946,75.00570076
4747,77.29773218,68.83159159,101.440512,78.17264943
4748,68.82497132,67.26164092,97.58541925,80.83144623
4749,70.2277856,65.62896365,91.65490733,66.1070291
4750,71.22024271,83.97059674,87.93420083,73.14466347
4751,76.5466226,68.9004397,90.90869055,75.50384713
4752,65.46745636,72.71731511,85.96820054,68.30223387
4753,69.55267838,69.40610459,90.92528126,76.21906432
4754,74.22910363,68.05324014,96.62153722,80.60042991
4755,68.37606861,81.47820839,100.2653463,80.99670671
4756,70.53105123,63.30070089,90.10011817,74.88880353
4757,71.4545803,74.82290493,90.22323118,70.82492875
4758,73.03405777,64.97343645,89.09372648,76.15396733
4759,71.38961755,63.50018316,93.10445081,72.65826993
4760,72.81232244,67.64681062,89.11108339,81.4592601
4761,69.1110799,70.73311318,95.54847971,80.53557141
4762,69.0869804,66.11238734,84.61654933,70.48148586
4763,70.8175925,60.60054603,93.80248343,81.22754334
4764,65.29415728,63.4018735,94.27085252,77.66563962
4765,69.63844569,64.0349765,88.37883823,75.43750011
4766,64.28634486,70.51580548,96.16495994,74.22659434
4767,76.91799992,72.32604756,90.84789384,68.42149777
4768,73.5828677,78.68043092,84.11520092,78.16861321
4769,72.94069093,69.69318796,93.26686981,77.08391807
4770,73.81572741,64.84496057,89.27113106,67.59792496
4771,70.96277488,64.1621994,90.47229192,80.86021957
4772,73.79174735,73.24914606,90.24276351,75.64667054
4773,71.18839375,68.21607948,88.36080406,79.34096761
4774,74.1241529,68.73501621,90.56250943,84.28990899
4775,65.60806154,75.33625959,99.44552991,87.5691404
4776,70.06434383,69.97864539,91.79355834,79.31537351
4777,57.84467262,77.03253751,94.99441268,79.25155781
4778,74.00517323,67.19019758,93.74296969,73.02213451
4779,73.05850946,69.11401023,93.44260255,72.02313225
4780,75.11873625,72.09409419,93.06799008,84.46238309
4781,74.49123619,71.67857436,93.47938644,78.00435029
4782,69.38054631,73.87466451,91.17849343,73.15954044
4783,66.70525381,67.25237858,95.93588776,81.76210893
4784,69.92550309,61.30043083,97.84737841,69.43481016
4785,71.66543318,67.06692323,99.40470352,81.5404892
4786,75.86148365,69.89949568,102.9080035,79.58567932
4787,70.48823252,65.37516144,91.67377519,81.01049602
4788,71.07230412,74.0585631,95.7319466,80.16272238
4789,69.39866421,76.7681076,97.03159548,78.46472728
4790,70.39620132,81.55668627,95.07236385,77.43049435
4791,57.28299176,71.62520659,94.40380301,72.43478296
4792,73.24948612,72.42255671,106.3278376,83.64310478
4793,74.3846099,75.95740903,101.7524841,79.68370686
4794,64.83939994,70.00322058,97.6879913,82.79333544
4795,71.21178257,72.9380625,98.73913287,82.62518465
4796,70.69656368,69.16704402,89.29386873,72.28494453
4797,68.97924712,79.12041853,95.58314417,72.67222368
4798,78.63278311,79.27403509,95.36196516,81.07848544
4799,69.60939282,70.36357949,99.05389853,77.35387427
4800,65.75346673,70.5399695,96.89807183,80.87473472
4801,65.88898602,76.65573972,99.01280393,80.10158426
4802,73.78995546,74.86270004,94.48592059,79.39849927
4803,75.28458353,79.87449714,99.01718408,81.5056141
4804,63.04254181,78.719602,99.46853387,82.88683001
4805,61.22695116,66.67279518,98.10815571,73.16270635
4806,70.82413457,72.18182098,94.04042287,74.27213344
4807,79.45073455,71.75492158,93.67624779,78.20851908
4808,59.4091837,72.98350327,101.5888179,69.9898683
4809,67.30329465,68.03140215,102.0263835,74.78343673
4810,65.05125891,68.60111753,96.14724139,81.04829664
4811,63.29591881,67.39183475,98.99566033,75.10168819
4812,76.66148955,71.9726023,99.46724061,74.31333586
4813,70.4307123,77.13513523,97.48745012,71.40236272
4814,62.02028969,83.44925653,94.78454889,81.2529888
4815,70.20884203,70.8245851,94.45960573,69.27461739
4816,65.94163186,74.31866222,86.42219795,74.45066812
4817,73.69623991,74.48503447,100.1136334,81.44894575
4818,75.40604524,77.29802433,98.45092293,89.60258556
4819,67.48024115,76.35118672,93.13350052,76.52545996
4820,64.8596081,70.46461376,96.73737254,72.5112525
4821,65.60999689,79.34261571,89.62861723,79.86945052
4822,59.04425062,77.84051046,91.17377304,80.54204976
4823,62.24286709,68.90531785,84.78366819,78.52038387
4824,59.23577928,73.29186367,84.15062815,83.55997081
4825,66.36869484,71.9708405,98.40876571,80.65049402
4826,66.77873872,67.60019918,94.5843525,77.56210163
4827,62.72932565,81.32013919,92.65244008,79.12389142
4828,64.82601959,76.52473641,102.5551443,81.8936341
4829,82.40695234,76.24362697,95.98356453,72.80358503
4830,66.46809324,78.86146011,91.14124429,79.53735485
4831,79.83406899,77.26979207,97.20374963,82.90166593
4832,71.0074986,79.5677633,88.56967609,81.71147003
4833,65.23403899,78.69497672,92.12178738,67.22411294
4834,67.28013366,70.58172714,99.14935022,78.88338697
4835,72.18850358,80.68385488,91.61323827,77.16900558
4836,61.33963245,77.21375937,97.81803846,79.93147354
4837,67.57172348,75.30236976,94.38792879,80.62210862
4838,61.89095719,71.05043682,95.06491246,86.9961995
4839,71.17468652,66.03189448,98.6656135,73.97297005
4840,63.1895516,69.43231777,98.44044151,76.64706364
4841,68.97329542,72.77166152,96.72173708,72.70531189
4842,58.19218001,83.08795474,94.91529192,73.63407342
4843,64.00335463,82.17344807,96.90684169,74.81801728
4844,69.27021585,69.13956013,106.9748007,91.7901532
4845,66.76297298,64.93153502,98.95938639,75.20122789
4846,66.95590392,69.29608698,97.48534679,78.51435187
4847,63.7525222,79.17849326,92.71764003,77.06554998
4848,58.63170272,64.88359527,94.87660147,77.3628106
4849,66.31241625,78.07620362,97.83032651,73.30280075
4850,63.71940097,75.5164488,95.65784521,74.38846706
4851,68.09095106,80.19032654,85.10297183,76.51845296
4852,69.75891895,74.12823657,103.0260906,78.74900181
4853,64.9059087,64.48597996,97.70802657,70.02217258
4854,65.63289809,74.01986424,89.36251313,72.71946163
4855,70.19860493,68.07873972,93.63314102,74.62279781
4856,62.5461435,72.23645294,93.57248475,77.47038476
4857,73.02097544,72.85265427,97.41430303,73.39617561
4858,65.0179512,68.57116084,94.73617074,76.21196561
4859,75.30865033,85.10865188,102.9833382,71.2909059
4860,73.41360723,72.15355668,94.84535429,79.70835047
4861,69.88284966,77.31178865,102.1382513,75.76424509
4862,70.85256134,77.55865558,98.96847224,76.09515804
4863,70.79333999,69.44561004,95.43754067,81.51366054
4864,71.72874396,74.78716597,93.26545615,80.48174508
4865,67.59609943,65.29229212,99.16628992,85.06671268
4866,64.28359514,72.95264244,93.48164199,70.46123986
4867,59.45738105,74.38594191,92.03177484,92.99390543
4868,69.90614853,70.40252369,96.06737167,82.35194718
4869,73.43270678,65.8288084,92.89877957,75.09859068
4870,71.71439261,69.72382904,105.0064273,85.02837443
4871,77.36826494,75.48900542,101.1187902,69.83773776
4872,62.56147827,74.57093264,106.9937337,86.60929297
4873,70.54238378,71.43113979,104.8611584,75.70228687
4874,67.66226767,73.41072621,101.8520288,77.07846614
4875,62.8362783,72.25463004,101.052614,84.32637531
4876,71.00735581,70.99265078,95.45590828,77.18460016
4877,67.1320748,74.63200289,101.5742515,71.15464248
4878,70.89653383,77.79314024,97.23134541,79.66540551
4879,74.77962535,75.56467784,102.0854968,83.42190533
4880,66.54914569,81.69252167,93.34760304,85.0827684
4881,68.48535612,68.54892317,97.14474042,77.03102931
4882,73.77367641,68.94287526,92.18787061,79.93941953
4883,71.96596612,72.18733994,96.81227508,81.42666418
4884,71.92364285,67.55842103,92.58877744,85.30527789
4885,62.38786218,76.47393279,100.3911113,83.2170793
4886,69.16841046,73.02292575,94.02717616,81.74355449
4887,69.14350274,76.5932901,93.84716586,85.94330964
4888,64.91071314,76.27634618,96.79361787,82.19151829
4889,71.14821671,77.55930008,95.49455213,78.87768312
4890,74.0793457,69.99571278,98.3996517,87.40755962
4891,77.02539118,74.88993113,102.6701158,76.88627055
4892,65.34598272,59.70966842,97.64426407,85.59627973
4893,73.254942,83.03237385,99.611203,74.15633347
4894,70.8592093,69.86736551,105.2832663,80.8620463
4895,67.41415686,70.46968607,98.01067662,76.00545685
4896,66.70826789,85.38065689,107.8769628,70.18191902
4897,67.01394247,77.34322509,97.99812401,77.36781878
4898,74.39771265,76.22500399,95.86734565,83.12331196
4899,69.49593583,73.47721939,102.6443587,73.77042552
4900,66.24904852,75.43826985,91.5469842,69.39402732
4901,61.31327724,73.63695077,97.26707076,68.77362388
4902,68.45118056,78.24746819,91.42605905,73.73912988
4903,64.16542225,62.94026136,98.7891201,72.57830427
4904,69.87479095,82.38366756,97.9329005,71.27705208
4905,74.97212403,79.62081813,102.6299473,79.66776888
4906,72.89108073,76.06598593,95.38232253,76.67667516
4907,67.43515913,70.84918408,102.3766889,88.37286251
4908,68.54208414,71.58263255,91.35957708,86.11660236
4909,65.96127253,81.74584181,98.45961151,79.14378112
4910,68.49255638,66.80276916,103.0805831,79.11334916
4911,62.26318383,71.27129687,86.83088752,83.20064137
4912,66.8193371,68.44773444,95.69723484,85.84598505
4913,73.00892829,76.60945695,102.3601257,80.2963353
4914,66.69582147,79.66252737,98.74706802,77.32093972
4915,67.14798596,75.77381357,95.55154557,73.79021235
4916,78.33847293,74.78156953,95.87832046,74.65621941
4917,64.7840479,76.22798545,96.76908488,73.56818444
4918,73.02043118,75.60424572,103.1056351,72.29841462
4919,69.1231429,72.75885182,100.4743101,79.04498404
4920,61.36689785,86.856171,94.66489858,74.89799275
4921,63.37366955,73.17472888,103.0651914,74.06530651
4922,75.49897898,83.02965674,100.6046666,82.46167018
4923,64.93201694,84.19836867,97.0539588,77.70846167
4924,71.77065521,76.16095405,89.30473179,86.8009168
4925,71.30922024,78.35367129,92.39053359,82.74110231
4926,74.30819426,69.6781637,82.58260143,77.835055
4927,64.18221261,72.27768129,104.4186226,80.77952932
4928,75.02221301,78.19229374,97.53454217,79.60112759
4929,66.79493331,69.02949518,106.7903807,76.62307705
4930,62.66329268,77.78242346,101.7813151,79.01477516
4931,59.41092924,73.65431418,99.55916384,77.84664677
4932,68.3774829,86.27498601,95.44263087,79.49739095
4933,61.66958149,74.02871701,93.13259425,74.03015247
4934,65.11419145,79.9846043,93.47173225,79.76434104
4935,70.31382215,75.22362415,92.87823087,70.89167643
4936,63.43429801,78.01751465,98.34282381,70.90359325
4937,68.5960121,71.96897337,85.11895877,80.10041432
4938,67.62965514,77.41309831,89.32299514,80.84435045
4939,67.51113726,79.4601874,93.58956079,83.89130072
4940,61.56633899,82.20983819,103.9881684,76.50681288
4941,72.0061237,75.52887259,97.21965249,69.90092482
4942,79.26719109,81.77603529,98.8073418,67.01519841
4943,65.34679323,76.06956026,97.30100758,74.89977681
4944,70.44785193,78.84913451,104.0206802,81.89817078
4945,73.74880291,77.88333298,106.747614,71.54442082
4946,64.67248249,70.67825454,97.24011136,76.8418668
4947,70.58167351,75.21585063,102.6849761,79.30229978
4948,65.4279728,83.12337461,97.43441475,72.35124149
4949,71.03071954,73.02028652,100.1244345,70.10855795
4950,63.82106384,79.9261098,90.67463122,72.97161137
4951,67.08598633,87.43951413,94.55886886,81.0507173
4952,62.13499754,72.63962953,90.69197644,82.88956357
4953,67.02812784,78.25742932,91.35838566,82.76473541
4954,65.51129134,70.79051463,106.0556389,76.54349607
4955,64.22429966,75.4500968,94.95025962,74.63102486
4956,65.66919219,75.73787319,99.82932878,66.76454254
4957,68.25869126,79.33765491,104.7578425,72.33325842
4958,71.86343516,80.82502706,93.67748048,72.9994705
4959,67.57161991,72.552348,104.2049424,78.46965124
4960,68.12154093,75.09797651,104.0041206,72.6537175
4961,61.63705152,81.20930715,92.16016453,72.54322175
4962,69.00113923,80.73419383,96.03117332,76.55540537
4963,66.11802297,84.84030916,99.39415012,72.07778233
4964,67.68025345,83.97670142,101.7470539,78.87300039
4965,63.31765164,80.42179354,105.4421478,78.50138096
4966,70.47434876,74.18354543,94.50720565,73.10859455
4967,68.49659604,85.49572199,94.87039872,77.59871689
4968,66.23389052,77.75133185,103.4526425,70.01708677
4969,59.0989473,86.11070711,96.54876436,77.56616055
4970,62.78933506,81.86536854,98.94190102,68.55786451
4971,70.13362987,76.21887344,94.8385585,77.38312687
4972,65.62465065,72.53691477,89.73754575,77.22574472
4973,64.11430288,79.69921427,102.6041462,77.29726462
4974,61.95733345,84.6971456,93.95363772,78.53548502
4975,66.75693288,69.08651122,102.6509143,67.95747898
